month_year,state,district,pincode,assi,anom_score,type
2025-06,Rajasthan,Barmer,344705,34.4,4.057142857142857,MoM Spike
2025-07,Rajasthan,Bharatpur,321001,1105.6,7.565015479876159,MoM Spike
2025-09,Rajasthan,Bharatpur,321202,139.9,4.377862595419847,MoM Spike
2025-07,Rajasthan,Bharatpur,321203,439.6,4.906166219839141,MoM Spike
2025-07,Rajasthan,Bharatpur,321204,626.0,4.548672566371682,MoM Spike
2025-09,Rajasthan,Bhilwara,311301,354.5,3.604922279792746,MoM Spike
2025-09,Rajasthan,Bhilwara,311302,252.0,4.06,MoM Spike
2025-06,Rajasthan,Bhilwara,311408,44.6,4.066666666666666,MoM Spike
2025-07,Rajasthan,Bhilwara,311804,354.0,4.877483443708609,MoM Spike
2025-06,Rajasthan,Bikaner,331803,368.8,5.87360594795539,MoM Spike
2025-09,Rajasthan,Bikaner,334021,189.4,4.090909090909091,MoM Spike
2025-09,Rajasthan,Bikaner,334022,138.10000000000002,3.5756578947368425,MoM Spike
2025-09,Rajasthan,Bikaner,334201,136.10000000000002,5.591346153846155,MoM Spike
2025-09,Rajasthan,Bikaner,334303,138.0,4.9913793103448265,MoM Spike
2025-09,Rajasthan,Bikaner,334402,120.30000000000001,4.273913043478261,MoM Spike
2025-07,Rajasthan,Bundi,323022,153.6,3.62874251497006,MoM Spike
2025-09,Rajasthan,Chittaurgarh,312001,25.4,5.6,MoM Spike
2025-09,Rajasthan,Chittaurgarh,312601,34.1,3.7432432432432434,MoM Spike
2025-11,Rajasthan,Chittaurgarh,312613,8.4,3.7,MoM Spike
2025-09,Rajasthan,Chittaurgarh,323307,21.3,3.46,MoM Spike
2025-07,Rajasthan,Chittorgarh,312022,370.2,5.977443609022556,MoM Spike
2025-07,Rajasthan,Chittorgarh,312601,413.4,3.7852193995381054,MoM Spike
2025-07,Rajasthan,Chittorgarh,312901,286.2,8.088607594936708,MoM Spike
2025-11,Rajasthan,Chittorgarh,323304,34.9,3.5443037974683542,MoM Spike
2025-07,Rajasthan,Churu,331022,559.2,4.335238095238096,MoM Spike
2025-09,Rajasthan,Churu,331501,251.9,3.5649819494584833,MoM Spike
2025-09,Rajasthan,Dausa,303323,95.4,3.4629629629629632,MoM Spike
2025-09,Rajasthan,Dausa,303327,217.10000000000002,4.319512195121952,MoM Spike
2025-09,Rajasthan,Dhaulpur,328001,28.7,4.711538461538462,MoM Spike
2025-07,Rajasthan,Dholpur,328028,20.200000000000003,3.4166666666666665,MoM Spike
2025-09,Rajasthan,Dungarpur,314021,128.0,3.417808219178082,MoM Spike
2025-09,Rajasthan,Dungarpur,314038,126.8,3.376712328767123,MoM Spike
2025-11,Rajasthan,Dungarpur,314401,61.00000000000001,3.558823529411765,MoM Spike
2025-06,Rajasthan,Dungarpur,314801,106.4,4.479591836734694,MoM Spike
2025-09,Rajasthan,Ganganagar,335064,31.7,5.0555555555555545,MoM Spike
2025-07,Rajasthan,Hanumangarh,335523,661.8,3.9315476190476186,MoM Spike
2025-07,Rajasthan,Jaipur,302003,402.5,5.5931372549019605,MoM Spike
2025-07,Rajasthan,Jaipur,302004,322.0,5.931330472103004,MoM Spike
2025-07,Rajasthan,Jaipur,302016,365.3,4.483532934131737,MoM Spike
2025-07,Rajasthan,Jaipur,302020,265.9,3.666083916083916,MoM Spike
2025-11,Rajasthan,Jaipur,302032,20.1,3.395833333333333,MoM Spike
2025-09,Rajasthan,Jaipur,302037,22.700000000000003,5.970588235294119,MoM Spike
2025-09,Rajasthan,Jaipur,303002,143.9,3.364457831325301,MoM Spike
2025-09,Rajasthan,Jaipur,303348,150.7,5.373949579831932,MoM Spike
2025-09,Rajasthan,Jaipur,303601,89.30000000000001,4.189655172413793,MoM Spike
2025-09,Rajasthan,Jaipur,303602,159.70000000000002,3.644508670520232,MoM Spike
2025-09,Rajasthan,Jaipur,303803,130.60000000000002,3.9104477611940305,MoM Spike
2025-09,Rajasthan,Jaipur,303804,207.60000000000002,4.321428571428572,MoM Spike
2025-09,Rajasthan,Jaipur,303806,188.2,5.569444444444444,MoM Spike
2025-09,Rajasthan,Jaipur,303807,108.4,4.11214953271028,MoM Spike
2025-09,Rajasthan,Jaipur,303904,163.4,4.1055900621118,MoM Spike
2025-06,Rajasthan,Jaisalmer,345028,81.0,4.256410256410256,MoM Spike
2025-09,Rajasthan,Jalor,307515,111.60000000000001,3.8119658119658117,MoM Spike
2025-09,Rajasthan,Jalor,307803,177.10000000000002,4.531055900621118,MoM Spike
2025-09,Rajasthan,Jalor,343025,247.3,3.547619047619048,MoM Spike
2025-09,Rajasthan,Jalor,343042,240.0,3.878542510121457,MoM Spike
2025-09,Rajasthan,Jalor,343049,135.3,3.573825503355705,MoM Spike
2025-09,Rajasthan,Jhalawar,326034,356.0,5.685393258426966,MoM Spike
2025-09,Rajasthan,Jhalawar,326036,262.3,3.8400735294117645,MoM Spike
2025-09,Rajasthan,Jhalawar,326039,451.20000000000005,4.3325471698113205,MoM Spike
2025-09,Rajasthan,Jhunjhunu,333026,32.9,4.467741935483871,MoM Spike
2025-09,Rajasthan,Jhunjhunun,331028,63.0,4.0,MoM Spike
2025-09,Rajasthan,Jhunjhunun,332746,19.3,3.8333333333333335,MoM Spike
2025-09,Rajasthan,Jhunjhunun,333022,114.9,3.7113821138211383,MoM Spike
2025-09,Rajasthan,Jhunjhunun,333025,116.4,3.891666666666667,MoM Spike
2025-09,Rajasthan,Jhunjhunun,333053,176.5,3.6710526315789473,MoM Spike
2025-09,Rajasthan,Jhunjhunun,333302,68.80000000000001,3.3625000000000007,MoM Spike
2025-09,Rajasthan,Jhunjhunun,333307,177.5,3.600515463917525,MoM Spike
2025-09,Rajasthan,Jhunjhunun,333501,106.4,4.59375,MoM Spike
2025-09,Rajasthan,Jhunjhunun,333503,170.1,3.833333333333333,MoM Spike
2025-09,Rajasthan,Jhunjhunun,333514,78.2,3.5,MoM Spike
2025-09,Rajasthan,Jhunjhunun,333801,109.69999999999999,5.289772727272727,MoM Spike
2025-07,Rajasthan,Jodhpur,342012,40.0,11.058823529411764,MoM Spike
2025-11,Rajasthan,Jodhpur,342012,68.4,5.7378640776699035,MoM Spike
2025-07,Rajasthan,Jodhpur,342301,561.3,5.152078774617067,MoM Spike
2025-09,Rajasthan,Karauli,322213,141.60000000000002,4.484615384615386,MoM Spike
2025-09,Rajasthan,Karauli,322215,112.7,3.7773109243697482,MoM Spike
2025-09,Rajasthan,Karauli,322216,87.3,3.598958333333333,MoM Spike
2025-07,Rajasthan,Karauli,322230,714.3,3.3883435582822083,MoM Spike
2025-12,Rajasthan,Khairthal-Tijara,301405,4.8,3.4615384615384612,MoM Spike
2025-12,Rajasthan,Khairthal-Tijara,301411,6.8,3.875,MoM Spike
2025-12,Rajasthan,Khairthal-Tijara,301707,4.9,4.9,MoM Spike
2025-09,Rajasthan,Nagaur,341302,302.0,6.973684210526316,MoM Spike
2025-09,Rajasthan,Nagaur,341502,185.2,3.9259259259259247,MoM Spike
2025-09,Rajasthan,Nagaur,341517,73.8,3.921052631578947,MoM Spike
2025-09,Rajasthan,Nagaur,341533,105.9,3.568376068376068,MoM Spike
2025-09,Rajasthan,Nagaur,341542,32.8,4.827586206896551,MoM Spike
2025-09,Rajasthan,Nagaur,341551,126.6,3.52482269503546,MoM Spike
2025-09,Rajasthan,Pali,306704,52.7,3.401639344262295,MoM Spike
2025-11,Rajasthan,Pratapgarh,312616,72.4,4.477611940298508,MoM Spike
2025-06,Rajasthan,Pratapgarh,312619,118.4,3.933884297520661,MoM Spike
2025-09,Rajasthan,Rajsamand,313708,21.900000000000002,5.361111111111112,MoM Spike
2025-07,Rajasthan,Sawai Madhopur,322201,707.8,4.3453996983408745,MoM Spike
2025-09,Rajasthan,Sikar,332402,172.0,3.3467336683417077,MoM Spike
2025-09,Rajasthan,Sikar,332602,173.60000000000002,4.290909090909092,MoM Spike
2025-09,Rajasthan,Sikar,332709,378.9,3.883033419023135,MoM Spike
2025-07,Rajasthan,Sirohi,307022,723.2,6.420081967213115,MoM Spike
2025-07,Rajasthan,Sirohi,307024,272.8,8.441379310344828,MoM Spike
2025-09,Rajasthan,Sirohi,307512,79.9,3.6494252873563213,MoM Spike
2025-09,Rajasthan,Sirohi,307513,81.9,4.246835443037975,MoM Spike
2025-07,Rajasthan,Tonk,304001,1082.5,6.390859481582537,MoM Spike
2025-11,Rajasthan,Udaipur,313026,112.69999999999999,3.3396946564885486,MoM Spike
2025-11,Rajasthan,Udaipur,313206,23.4,3.88,MoM Spike
2025-09,Rajasthan,Udaipur,313705,283.70000000000005,5.683098591549297,MoM Spike
2025-09,Sikkim,East Sikkim,737101,42.6,3.638297872340426,MoM Spike
2025-09,Sikkim,East Sikkim,737102,27.2,3.6999999999999997,MoM Spike
2025-09,Sikkim,South,737126,37.0,6.6,MoM Spike
2025-07,Sikkim,West Sikkim,737111,94.8,9.191489361702127,MoM Spike
2025-09,Tamil Nadu,Ariyalur,621707,90.3,5.00657894736842,MoM Spike
2025-09,Tamil Nadu,Ariyalur,621715,126.4,5.245098039215685,MoM Spike
2025-09,Tamil Nadu,Ariyalur,621719,47.6,3.7647058823529407,MoM Spike
2025-09,Tamil Nadu,Chengalpattu,600100,37.8,5.928571428571427,MoM Spike
2025-09,Tamil Nadu,Chengalpattu,600126,16.0,3.9999999999999996,MoM Spike
2025-09,Tamil Nadu,Chengalpattu,600127,19.2,4.941176470588234,MoM Spike
2025-07,Tamil Nadu,Chengalpattu,600130,28.1,4.596153846153847,MoM Spike
2025-09,Tamil Nadu,Chengalpattu,603202,37.699999999999996,4.092105263157894,MoM Spike
2025-07,Tamil Nadu,Chengalpattu,603204,79.5,11.196969696969697,MoM Spike
2025-11,Tamil Nadu,Chengalpattu,603210,17.6,5.642857142857143,MoM Spike
2025-11,Tamil Nadu,Chengalpattu,603303,8.2,3.842105263157894,MoM Spike
2025-09,Tamil Nadu,Chennai,600003,45.2,3.62,MoM Spike
2025-09,Tamil Nadu,Chennai,600091,43.9,3.880434782608695,MoM Spike
2025-09,Tamil Nadu,Chennai,600112,57.7,4.060344827586206,MoM Spike
2025-07,Tamil Nadu,Chennai,600115,52.4,7.34375,MoM Spike
2025-09,Tamil Nadu,Chennai,600116,15.7,3.9117647058823524,MoM Spike
2025-07,Tamil Nadu,Chennai,600119,85.2,6.431034482758619,MoM Spike
2025-11,Tamil Nadu,Coimbatore,641013,3.5,3.5,MoM Spike
2025-05,Tamil Nadu,Coimbatore,641201,49.400000000000006,4.040000000000001,MoM Spike
2025-09,Tamil Nadu,Coimbatore,641697,46.5,3.6568627450980387,MoM Spike
2025-09,Tamil Nadu,Cuddalore,606001,169.5,3.5833333333333335,MoM Spike
2025-09,Tamil Nadu,Cuddalore,607103,47.7,3.87,MoM Spike
2025-09,Tamil Nadu,Cuddalore,607108,37.2,3.7750000000000004,MoM Spike
2025-09,Tamil Nadu,Cuddalore,607801,37.5,5.209677419354838,MoM Spike
2025-09,Tamil Nadu,Cuddalore,607803,34.3,4.515624999999999,MoM Spike
2025-09,Tamil Nadu,Dharmapuri,636902,70.60000000000001,3.5316455696202538,MoM Spike
2025-09,Tamil Nadu,Erode,638056,48.5,4.3804347826086945,MoM Spike
2025-09,Tamil Nadu,Erode,638057,38.6,5.827586206896551,MoM Spike
2025-09,Tamil Nadu,Erode,638104,54.6,4.245283018867924,MoM Spike
2025-09,Tamil Nadu,Erode,638109,55.300000000000004,3.691666666666667,MoM Spike
2025-09,Tamil Nadu,Erode,638110,20.6,4.4,MoM Spike
2025-09,Tamil Nadu,Erode,638115,35.5,5.517857142857142,MoM Spike
2025-09,Tamil Nadu,Erode,638116,35.2,3.5250000000000004,MoM Spike
2025-09,Tamil Nadu,Erode,638461,55.1,3.6750000000000003,MoM Spike
2025-09,Tamil Nadu,Erode,638504,51.900000000000006,3.898148148148149,MoM Spike
2025-09,Tamil Nadu,Erode,638751,13.8,3.352941176470588,MoM Spike
2025-09,Tamil Nadu,Kallakurichi,606301,14.700000000000001,3.3611111111111116,MoM Spike
2025-06,Tamil Nadu,Kallakurichi,606401,77.5,23.531249999999996,MoM Spike
2025-09,Tamil Nadu,Kancheepuram,600061,103.80000000000001,5.1647058823529415,MoM Spike
2025-09,Tamil Nadu,Kancheepuram,600114,36.4,4.666666666666666,MoM Spike
2025-11,Tamil Nadu,Kancheepuram,603303,45.6,3.5242718446601935,MoM Spike
2025-09,Tamil Nadu,Kanniyakumari,629158,23.400000000000002,3.8800000000000003,MoM Spike
2025-09,Tamil Nadu,Kanniyakumari,629193,37.4,6.68,MoM Spike
2025-09,Tamil Nadu,Kanniyakumari,629252,42.3,5.56060606060606,MoM Spike
2025-09,Tamil Nadu,Kanniyakumari,629501,48.099999999999994,3.3839285714285703,MoM Spike
2025-09,Tamil Nadu,Kanniyakumari,629502,22.6,4.130434782608696,MoM Spike
2025-09,Tamil Nadu,Kanyakumari,629004,24.299999999999997,4.499999999999999,MoM Spike
2025-09,Tamil Nadu,Kanyakumari,629157,26.5,4.288461538461538,MoM Spike
2025-09,Tamil Nadu,Kanyakumari,629164,19.3,3.6136363636363633,MoM Spike
2025-09,Tamil Nadu,Kanyakumari,629167,18.200000000000003,5.000000000000001,MoM Spike
2025-09,Tamil Nadu,Kanyakumari,629174,25.0,3.814814814814815,MoM Spike
2025-09,Tamil Nadu,Kanyakumari,629177,41.2,3.688888888888889,MoM Spike
2025-09,Tamil Nadu,Karur,621313,151.2,5.734513274336282,MoM Spike
2025-09,Tamil Nadu,Karur,639102,84.5,4.089285714285714,MoM Spike
2025-09,Tamil Nadu,Karur,639120,94.1,4.660714285714286,MoM Spike
2025-09,Tamil Nadu,Madurai,625214,55.5,4.044642857142857,MoM Spike
2025-09,Tamil Nadu,Madurai,625702,97.0,6.205882352941177,MoM Spike
2025-09,Tamil Nadu,Madurai,625708,15.1,4.366666666666666,MoM Spike
2025-11,Tamil Nadu,Mayiladuthurai,609110,10.100000000000001,3.4400000000000004,MoM Spike
2025-11,Tamil Nadu,Mayiladuthurai,609115,3.8000000000000003,3.8000000000000003,MoM Spike
2025-11,Tamil Nadu,Mayiladuthurai,609203,17.5,4.138888888888889,MoM Spike
2025-09,Tamil Nadu,Nagapattinam,609310,16.7,3.6578947368421044,MoM Spike
2025-11,Tamil Nadu,Nagapattinam,609811,27.2,3.6229508196721314,MoM Spike
2025-09,Tamil Nadu,Nagapattinam,614806,28.8,4.137931034482758,MoM Spike
2025-09,Tamil Nadu,Nagapattinam,614808,22.9,6.029411764705881,MoM Spike
2025-09,Tamil Nadu,Namakkal,636142,16.700000000000003,3.6578947368421058,MoM Spike
2025-09,Tamil Nadu,Namakkal,636202,70.6,4.114285714285714,MoM Spike
2025-09,Tamil Nadu,Namakkal,637211,42.9,4.226190476190476,MoM Spike
2025-09,Tamil Nadu,Namakkal,637213,15.6,3.611111111111111,MoM Spike
2025-09,Tamil Nadu,Namakkal,637215,19.3,5.766666666666667,MoM Spike
2025-04,Tamil Nadu,Namakkal,637303,24.400000000000002,3.379310344827586,MoM Spike
2025-09,Tamil Nadu,Namakkal,637401,33.6,3.325,MoM Spike
2025-09,Tamil Nadu,Namakkal,637408,103.8,3.5172413793103443,MoM Spike
2025-09,Tamil Nadu,Namakkal,637505,56.0,3.3846153846153846,MoM Spike
2025-11,Tamil Nadu,Pudukkottai,613402,5.1000000000000005,4.083333333333334,MoM Spike
2025-11,Tamil Nadu,Sivaganga,630102,4.7,3.75,MoM Spike
2025-11,Tamil Nadu,Sivaganga,630210,30.1,3.442857142857143,MoM Spike
2025-09,Tamil Nadu,Sivaganga,630311,14.7,3.3611111111111107,MoM Spike
2025-11,Tamil Nadu,Sivaganga,630313,36.4,4.420289855072464,MoM Spike
2025-09,Tamil Nadu,Sivaganga,630411,28.5,4.086206896551723,MoM Spike
2025-09,Tamil Nadu,Tenkasi,627751,31.6,4.09375,MoM Spike
2025-09,Tamil Nadu,Tenkasi,627756,31.0,7.888888888888888,MoM Spike
2025-09,Tamil Nadu,Tenkasi,627803,18.200000000000003,4.333333333333334,MoM Spike
2025-09,Tamil Nadu,Tenkasi,627806,15.7,3.3947368421052624,MoM Spike
2025-09,Tamil Nadu,Tenkasi,627808,26.8,4.346153846153847,MoM Spike
2025-09,Tamil Nadu,Tenkasi,627855,31.900000000000002,6.1521739130434785,MoM Spike
2025-09,Tamil Nadu,Tenkasi,627953,19.400000000000002,4.1000000000000005,MoM Spike
2025-09,Tamil Nadu,Thanjavur,613004,87.9,3.7287234042553195,MoM Spike
2025-09,Tamil Nadu,Thanjavur,613005,48.3,5.662162162162161,MoM Spike
2025-09,Tamil Nadu,Thanjavur,613205,25.199999999999996,4.038461538461537,MoM Spike
2025-09,Tamil Nadu,Thanjavur,613401,14.0,3.4117647058823524,MoM Spike
2025-09,Tamil Nadu,Thanjavur,613602,68.4,3.3924050632911396,MoM Spike
2025-09,Tamil Nadu,Thanjavur,614704,13.4,3.4999999999999996,MoM Spike
2025-09,Tamil Nadu,Thanjavur,614802,33.8,4.8,MoM Spike
2025-09,Tamil Nadu,Thanjavur,614803,25.1,3.6607142857142856,MoM Spike
2025-09,Tamil Nadu,Thanjavur,614906,22.5,3.519230769230769,MoM Spike
2025-11,Tamil Nadu,Thiruvallur,600037,4.6000000000000005,3.666666666666667,MoM Spike
2025-11,Tamil Nadu,Thiruvarur,610201,15.4,3.432432432432432,MoM Spike
2025-09,Tamil Nadu,Thiruvarur,610205,14.5,4.166666666666667,MoM Spike
2025-11,Tamil Nadu,Thiruvarur,612201,19.7,4.594594594594595,MoM Spike
2025-09,Tamil Nadu,Thiruvarur,612802,26.8,4.148148148148148,MoM Spike
2025-09,Tamil Nadu,Thiruvarur,612803,21.8,3.56,MoM Spike
2025-09,Tamil Nadu,Thiruvarur,613702,15.0,3.705882352941176,MoM Spike
2025-09,Tamil Nadu,Thiruvarur,614016,37.5,4.06578947368421,MoM Spike
2025-09,Tamil Nadu,Thiruvarur,614017,26.5,7.59375,MoM Spike
2025-09,Tamil Nadu,Thiruvarur,614102,24.200000000000003,3.6666666666666674,MoM Spike
2025-09,Tamil Nadu,Thiruvarur,614703,30.200000000000003,6.800000000000001,MoM Spike
2025-09,Tamil Nadu,Thiruvarur,614704,56.6,3.430769230769231,MoM Spike
2025-09,Tamil Nadu,Thiruvarur,614710,17.6,4.166666666666667,MoM Spike
2025-09,Tamil Nadu,Thiruvarur,614715,55.400000000000006,5.130434782608695,MoM Spike
2025-09,Tamil Nadu,Thiruvarur,614738,14.0,3.4117647058823524,MoM Spike
2025-10,Tamil Nadu,Thoothukkudi,628301,16.0,3.857142857142857,MoM Spike
2025-11,Tamil Nadu,Thoothukkudi,628616,18.900000000000002,3.522727272727273,MoM Spike
2025-09,Tamil Nadu,Thoothukkudi,628904,52.3,5.345238095238095,MoM Spike
2025-09,Tamil Nadu,Tiruchirappalli,621001,32.9,4.6499999999999995,MoM Spike
2025-09,Tamil Nadu,Tiruchirappalli,621111,24.0,4.681818181818182,MoM Spike
2025-11,Tamil Nadu,Tiruchirappalli,621202,66.69999999999999,3.977941176470587,MoM Spike
2025-09,Tamil Nadu,Tiruchirappalli,621203,43.2,5.138888888888888,MoM Spike
2025-09,Tamil Nadu,Tiruchirappalli,621206,32.3,4.045454545454544,MoM Spike
2025-09,Tamil Nadu,Tiruchirappalli,621209,71.6,7.066666666666666,MoM Spike
2025-11,Tamil Nadu,Tiruchirappalli,621217,61.60000000000001,3.471428571428572,MoM Spike
2025-09,Tamil Nadu,Tiruchirappalli,621712,65.1,4.508333333333333,MoM Spike
2025-09,Tamil Nadu,Tiruchirappalli,639103,89.7,7.5566037735849045,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627007,86.60000000000001,4.27710843373494,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627011,121.5,4.280172413793103,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627102,23.4,4.545454545454545,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627107,33.800000000000004,5.4444444444444455,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627108,43.9,3.4019607843137245,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627110,28.6,4.6923076923076925,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627111,46.9,8.979166666666666,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627112,32.400000000000006,4.387096774193549,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627114,26.5,3.741379310344827,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627116,27.2,4.222222222222221,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627120,27.200000000000003,3.4062500000000004,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627501,48.800000000000004,3.6111111111111107,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627652,22.3,4.065217391304348,MoM Spike
2025-10,Tamil Nadu,Tirunelveli,627719,62.2,3.3586206896551727,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627756,168.3,5.178832116788321,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627811,99.6,3.3739130434782605,MoM Spike
2025-09,Tamil Nadu,Tirunelveli,627855,139.7,3.4808917197452223,MoM Spike
2025-09,Tamil Nadu,Tirupattur,635601,20.700000000000003,3.520833333333333,MoM Spike
2025-09,Tamil Nadu,Tirupattur,635602,14.0,3.4117647058823524,MoM Spike
2025-09,Tamil Nadu,Tiruppur,638812,19.6,3.681818181818182,MoM Spike
2025-11,Tamil Nadu,Tiruvallur,602026,126.80000000000001,3.4374999999999996,MoM Spike
2025-11,Tamil Nadu,Tiruvallur,631204,37.0,3.41860465116279,MoM Spike
2025-11,Tamil Nadu,Tiruvallur,631211,19.6,3.904761904761905,MoM Spike
2025-11,Tamil Nadu,Tiruvallur,631213,11.8,3.4137931034482754,MoM Spike
2025-09,Tamil Nadu,Vellore,632113,19.8,3.333333333333333,MoM Spike
2025-09,Tamil Nadu,Vellore,632114,18.8,3.7142857142857144,MoM Spike
2025-09,Tamil Nadu,Vellore,632312,17.0,3.7368421052631575,MoM Spike
2025-09,Tamil Nadu,Vellore,632405,22.4,5.88235294117647,MoM Spike
2025-09,Tamil Nadu,Vellore,632406,18.1,4.617647058823529,MoM Spike
2025-09,Tamil Nadu,Vellore,632517,46.5,5.785714285714286,MoM Spike
2025-09,Tamil Nadu,Vellore,632520,27.299999999999997,4.442307692307692,MoM Spike
2025-09,Tamil Nadu,Vellore,635901,40.2,3.478260869565217,MoM Spike
2025-11,Tamil Nadu,Villupuram,604101,64.9,4.780701754385966,MoM Spike
2025-11,Tamil Nadu,Villupuram,604306,77.9,3.3591160220994474,MoM Spike
2025-11,Tamil Nadu,Villupuram,604307,65.9,3.5510204081632657,MoM Spike
2025-11,Tamil Nadu,Viluppuram,604305,8.7,4.705882352941176,MoM Spike
2025-09,Tamil Nadu,Viluppuram,605103,18.3,5.03125,MoM Spike
2025-09,Tamil Nadu,Viluppuram,605105,13.6,3.5624999999999996,MoM Spike
2025-09,Tamil Nadu,Viluppuram,605108,16.700000000000003,3.6578947368421058,MoM Spike
2025-09,Tamil Nadu,Viluppuram,605203,22.900000000000002,5.638888888888889,MoM Spike
2025-09,Tamil Nadu,Viluppuram,605401,17.0,3.7368421052631575,MoM Spike
2025-09,Tamil Nadu,Viluppuram,605501,20.9,6.3,MoM Spike
2025-09,Tamil Nadu,Viluppuram,605601,13.3,3.766666666666667,MoM Spike
2025-09,Tamil Nadu,Viluppuram,605652,26.0,4.869565217391305,MoM Spike
2025-09,Tamil Nadu,Viluppuram,605701,30.700000000000003,4.660714285714286,MoM Spike
2025-09,Tamil Nadu,Viluppuram,605755,25.5,3.9074074074074074,MoM Spike
2025-09,Tamil Nadu,Viluppuram,605803,28.6,5.7272727272727275,MoM Spike
2025-09,Tamil Nadu,Virudhunagar,626128,24.099999999999998,3.4821428571428563,MoM Spike
2025-09,Tamil Nadu,Virudhunagar,626129,95.4,4.540229885057471,MoM Spike
2025-09,Telangana,Bhadradri Kothagudem,507111,37.0,3.41860465116279,MoM Spike
2025-07,Telangana,Bhadradri Kothagudem,507115,171.3,5.73046875,MoM Spike
2025-09,Telangana,Bhadradri Kothagudem,507117,116.9,3.9125,MoM Spike
2025-09,Telangana,Bhadradri Kothagudem,507118,15.600000000000001,4.1875,MoM Spike
2025-09,Telangana,Bhadradri Kothagudem,507120,45.9,3.4245283018867916,MoM Spike
2025-07,Telangana,Bhadradri Kothagudem,507123,180.9,8.004950495049503,MoM Spike
2025-09,Telangana,Bhadradri Kothagudem,507124,51.5,5.402439024390244,MoM Spike
2025-09,Telangana,Bhadradri Kothagudem,507128,39.5,3.4021739130434776,MoM Spike
2025-09,Telangana,Bhadradri Kothagudem,507166,51.199999999999996,3.578947368421052,MoM Spike
2025-09,Telangana,Bhadradri Kothagudem,507301,46.0,3.351851851851852,MoM Spike
2025-09,Telangana,Bhadradri Kothagudem,507306,54.8,3.65,MoM Spike
2025-09,Telangana,Bhadradri Kothagudem,507316,22.0,4.476190476190476,MoM Spike
2025-09,Telangana,Hanumakonda,506371,12.999999999999998,3.374999999999999,MoM Spike
2025-07,Telangana,Hyderabad,500024,237.8,7.34965034965035,MoM Spike
2025-07,Telangana,Hyderabad,500064,622.8,5.885209713024281,MoM Spike
2025-09,Telangana,Jagitial,505325,47.6,4.282608695652173,MoM Spike
2025-09,Telangana,Jagitial,505331,22.0,5.052631578947368,MoM Spike
2025-09,Telangana,Jagitial,505425,23.8,3.428571428571428,MoM Spike
2025-09,Telangana,Jagitial,505450,24.1,4.4565217391304355,MoM Spike
2025-09,Telangana,Jagitial,505454,23.900000000000002,5.552631578947368,MoM Spike
2025-09,Telangana,Jagitial,505455,25.6,4.541666666666666,MoM Spike
2025-09,Telangana,Jagitial,505460,49.1,3.9117647058823524,MoM Spike
2025-09,Telangana,Jagitial,505529,28.4,4.068965517241378,MoM Spike
2025-09,Telangana,Jangoan,506143,33.900000000000006,3.474358974358975,MoM Spike
2025-09,Telangana,Jangoan,506145,42.400000000000006,5.781250000000001,MoM Spike
2025-09,Telangana,Jangoan,506201,18.4,3.4090909090909083,MoM Spike
2025-09,Telangana,Jangoan,506221,32.8,5.76,MoM Spike
2025-09,Telangana,Jangoan,506222,24.8,3.6071428571428568,MoM Spike
2025-09,Telangana,Jangoan,506301,17.7,4.499999999999999,MoM Spike
2025-09,Telangana,Jangoan,506302,29.700000000000003,4.482142857142857,MoM Spike
2025-09,Telangana,Jangoan,506303,33.800000000000004,7.700000000000001,MoM Spike
2025-09,Telangana,Jangoan,506316,20.1,4.861111111111111,MoM Spike
2025-09,Telangana,Jayashankar Bhupalpally,505503,68.7,10.616666666666667,MoM Spike
2025-09,Telangana,Jayashankar Bhupalpally,506168,25.700000000000003,3.4500000000000006,MoM Spike
2025-09,Telangana,Jayashankar Bhupalpally,506348,27.5,8.5,MoM Spike
2025-09,Telangana,Jayashankar Bhupalpally,506356,36.300000000000004,3.548780487804879,MoM Spike
2025-05,Telangana,Jogulamba Gadwal,509125,204.2,6.124999999999999,MoM Spike
2025-07,Telangana,Jogulamba Gadwal,509127,36.0,4.138888888888889,MoM Spike
2025-09,Telangana,Jogulamba Gadwal,509129,51.8,3.4,MoM Spike
2025-09,Telangana,Jogulamba Gadwal,509132,54.599999999999994,4.054545454545454,MoM Spike
2025-09,Telangana,Jogulamba Gadwal,509135,42.9,5.859375,MoM Spike
2025-09,Telangana,Jogulamba Gadwal,509152,17.5,4.441176470588235,MoM Spike
2025-07,Telangana,K.V. Rangareddy,500089,162.0,5.626016260162602,MoM Spike
2025-09,Telangana,K.V. Rangareddy,500091,57.099999999999994,3.6111111111111103,MoM Spike
2025-09,Telangana,K.V. Rangareddy,509202,31.5,3.642857142857143,MoM Spike
